Name;Number_of_columns_X;Number_of_columns_Y;Column_spacing_minimum_(mm);Beam_span_maximum_(mm);Y_label
Structure_5_110_3;7;5;1000;7000;0.637
Structure_6_110_3;8;5;1000;7000;0.603401
Structure_7_110_3;9;5;1000;7000;0.57
Structure_3_111_3;5;5;1000;8000;0.388108
Structure_4_111_3;6;5;1000;7000;0.633155
Structure_5_111_3;7;5;1000;7000;0.628578
Structure_6_111_3;8;5;1000;7000;0.596195
Structure_7_111_3;9;5;1000;7000;0.571074
Structure_3_112_3;5;5;1000;8000;0.321757
Structure_4_112_3;6;5;1000;8000;0.237061
Structure_5_112_3;7;5;1000;8000;0.593089
Structure_6_112_3;8;5;1000;8000;0.559786
Structure_7_112_3;9;5;1000;8000;0.527773
Structure_3_113_3;5;5;1000;10000;0.162574
Structure_4_113_3;6;5;1000;8000;0.54401
Structure_5_113_3;7;5;1000;8000;0.525946
Structure_6_113_3;8;5;1000;8000;0.540289
Structure_7_113_3;9;5;1000;8000;0.508524
Structure_3_114_3;5;5;1000;10000;0.304466
Structure_4_114_3;6;5;1000;10000;0.455629
Structure_5_114_3;7;5;1000;10000;0.201078
Structure_6_114_3;8;5;1000;10000;0.116726
Structure_7_114_3;9;5;1000;10000;0.039926
Structure_3_115_3;5;5;1000;10000;0.359262
Structure_4_115_3;6;5;1000;6000;0.69202
Structure_5_115_3;7;5;1000;6000;0.714426
Structure_6_115_3;8;5;1000;6000;0.686227
Structure_7_115_3;9;5;1000;6000;0.654173
Structure_3_116_3;5;5;1000;10000;0
Structure_4_116_3;6;5;1000;10000;0
Structure_5_116_3;7;5;1000;10000;0.041993
Structure_6_116_3;8;5;1000;10000;0.296908
Structure_7_116_3;9;5;1000;10000;0.270791
Structure_3_117_3;5;5;1000;10000;0.045767
Structure_4_117_3;6;5;1000;10000;0
Structure_5_117_3;7;5;1000;10000;0.310478
Structure_6_117_3;8;5;1000;10000;0.27511
Structure_7_117_3;9;5;1000;10000;0
Structure_3_118_3;5;5;1000;9000;0.340613
Structure_4_118_3;6;5;1000;9000;0.550192
Structure_5_118_3;7;5;1000;9000;0.52893
Structure_6_118_3;8;5;1000;9000;0.528831
Structure_7_118_3;9;5;1000;9000;0.498437
Structure_3_119_3;5;5;1000;8000;0.628056
Structure_4_119_3;6;5;1000;8000;0.664514
Structure_5_119_3;7;5;1000;8000;0.633567
Structure_6_119_3;8;5;1000;8000;0.603249
Structure_7_119_3;9;5;1000;8000;0.570979
Structure_3_120_3;5;5;2000;7000;0.729754
Structure_4_120_3;6;5;2000;7000;0.696262
Structure_5_120_3;7;5;1000;7000;0.664139
Structure_6_120_3;8;5;1000;7000;0.639439
Structure_7_120_3;9;5;1000;7000;0.615757
Structure_3_121_3;5;5;2000;6000;0.766547
Structure_4_121_3;6;5;2000;5000;0.75987
Structure_5_121_3;7;5;1000;5000;0.742432
Structure_6_121_3;8;5;1000;5000;0.725459
Structure_7_121_3;9;5;1000;5000;0.674595
Structure_3_122_3;5;5;1000;6000;0.760649
Structure_4_122_3;6;5;1000;6000;0.725925
Structure_5_122_3;7;5;1000;6000;0.692529
Structure_6_122_3;8;5;1000;6000;0.657404
Structure_7_122_3;9;5;1000;6000;0.656944
Structure_3_123_3;5;5;1000;10000;0.356694
Structure_4_123_3;6;5;1000;8000;0.599734
Structure_5_123_3;7;5;1000;6000;0.720342
Structure_6_123_3;8;5;1000;5000;0.67834
Structure_7_123_3;9;5;1000;5000;0.644564
Structure_3_124_3;5;5;1000;10000;0.336554
Structure_4_124_3;6;5;1000;10000;0.31247
Structure_5_124_3;7;5;1000;10000;0.089562
Structure_6_124_3;8;5;1000;10000;0.019485
Structure_7_124_3;9;5;1000;10000;0.262061
Structure_3_125_3;5;5;1000;6000;0.72332
Structure_4_125_3;6;5;1000;6000;0.713063
Structure_5_125_3;7;5;1000;6000;0.678827
Structure_6_125_3;8;5;1000;6000;0.644077
Structure_7_125_3;9;5;1000;6000;0.625268
Structure_3_126_3;5;5;1000;9000;0.386365
Structure_4_126_3;6;5;1000;9000;0.350122
Structure_5_126_3;7;5;1000;7000;0.660467
Structure_6_126_3;8;5;1000;6000;0.677761
Structure_7_126_3;9;5;1000;6000;0.646477
Structure_3_127_3;5;5;1000;9000;0.408717
Structure_4_127_3;6;5;1000;9000;0.37796
Structure_5_127_3;7;5;1000;9000;0.178266
Structure_6_127_3;8;5;1000;9000;0.108902
Structure_7_127_3;9;5;1000;9000;0.076534
Structure_3_128_3;5;5;1000;9000;0.369665
Structure_4_128_3;6;5;1000;9000;0.56564
Structure_5_128_3;7;5;1000;9000;0.537734
Structure_6_128_3;8;5;1000;9000;0.514936
Structure_7_128_3;9;5;1000;9000;0.484355
Structure_3_129_3;5;5;1000;9000;0.289784
Structure_4_129_3;6;5;1000;7000;0.678296
Structure_5_129_3;7;5;1000;7000;0.666329
Structure_6_129_3;8;5;1000;7000;0.639041
Structure_7_129_3;9;5;1000;7000;0.616936
Structure_3_130_3;5;5;1000;9000;0.476217
Structure_4_130_3;6;5;1000;9000;0.266618
Structure_5_130_3;7;5;1000;9000;0.178842
Structure_6_130_3;8;5;1000;9000;0.093861
Structure_7_130_3;9;5;1000;9000;0.068612
Structure_3_131_3;5;5;1000;6000;0.702513
Structure_4_131_3;6;5;1000;6000;0.707054
Structure_5_131_3;7;5;1000;6000;0.67445
Structure_6_131_3;8;5;1000;6000;0.640664
Structure_7_131_3;9;5;1000;6000;0.607157
Structure_3_132_3;5;5;1000;7000;0.680019
Structure_4_132_3;6;5;1000;7000;0.66257
Structure_5_132_3;7;5;1000;6000;0.652646
Structure_6_132_3;8;5;1000;6000;0.654969
Structure_7_132_3;9;5;1000;6000;0.623385
Structure_3_133_3;5;5;1000;7000;0.681158
Structure_4_133_3;6;5;1000;7000;0.648499
Structure_5_133_3;7;5;1000;7000;0.614027
Structure_6_133_3;8;5;1000;7000;0.579954
Structure_7_133_3;9;5;1000;7000;0.588775
Structure_3_134_3;5;5;1000;6000;0.705127
Structure_4_134_3;6;5;1000;6000;0.722611
Structure_5_134_3;7;5;1000;6000;0.69341
Structure_6_134_3;8;5;1000;6000;0.659919
Structure_7_134_3;9;5;1000;6000;0.627142
Structure_3_135_3;5;5;1000;6000;0.706632
Structure_4_135_3;6;5;1000;6000;0.67303
Structure_5_135_3;7;5;1000;6000;0.637651
Structure_6_135_3;8;5;1000;6000;0.637379
Structure_7_135_3;9;5;1000;6000;0.602545
Structure_3_136_3;5;5;1000;7000;0.654692
Structure_4_136_3;6;5;1000;6000;0.700347
Structure_5_136_3;7;5;1000;6000;0.681626
Structure_6_136_3;8;5;1000;6000;0.664546
Structure_7_136_3;9;5;1000;6000;0.63481
Structure_3_137_3;5;5;1000;8000;0.362198
Structure_4_137_3;6;5;1000;8000;0.325683
Structure_5_137_3;7;5;1000;8000;0.284498
Structure_6_137_3;8;5;1000;7000;0.585783
Structure_7_137_3;9;5;1000;7000;0.551896
Structure_3_138_3;5;5;1000;8000;0.366308
Structure_4_138_3;6;5;1000;8000;0.289559
Structure_5_138_3;7;5;1000;8000;0.423527
Structure_6_138_3;8;5;1000;8000;0.524101
Structure_7_138_3;9;5;1000;8000;0.493184
Structure_3_139_3;5;5;1000;9000;0.33997
Structure_4_139_3;6;5;1000;8000;0.365921
Structure_5_139_3;7;5;1000;8000;0.323637
Structure_6_139_3;8;5;1000;7000;0.607387
Structure_7_139_3;9;5;1000;7000;0.574231
Structure_3_140_3;5;5;1000;11000;0.211439
Structure_4_140_3;6;5;1000;9000;0.250219
Structure_5_140_3;7;5;1000;9000;0.215197
Structure_6_140_3;8;5;1000;9000;0.527024
Structure_7_140_3;9;5;1000;9000;0.501079
Structure_3_141_3;5;5;1000;11000;0.10991
Structure_4_141_3;6;5;1000;11000;0.034421
Structure_5_141_3;7;5;1000;11000;0.023969
Structure_6_141_3;8;5;1000;11000;0.344374
Structure_7_141_3;9;5;1000;11000;0
Structure_3_142_3;5;5;1000;10000;0.10785
Structure_4_142_3;6;5;1000;10000;0.067162
Structure_5_142_3;7;5;1000;8000;0.246054
Structure_6_142_3;8;5;1000;8000;0.57363
Structure_7_142_3;9;5;1000;8000;0.540298
Structure_3_143_3;5;5;1000;10000;0
Structure_4_143_3;6;5;1000;10000;0
Structure_5_143_3;7;5;1000;10000;0
Structure_6_143_3;8;5;1000;10000;0
Structure_7_143_3;9;5;1000;10000;0
Structure_3_144_3;5;5;1000;10000;0.276482
Structure_4_144_3;6;5;1000;10000;0.461754
Structure_5_144_3;7;5;1000;10000;0.434218
Structure_6_144_3;8;5;1000;10000;0.09901
Structure_7_144_3;9;5;1000;10000;0.048598
Structure_3_145_3;5;5;1000;7000;0.64412
Structure_4_145_3;6;5;1000;7000;0.620413
Structure_5_145_3;7;5;1000;7000;0.635647
Structure_6_145_3;8;5;1000;7000;0.603228
Structure_7_145_3;9;5;1000;7000;0.56912
Structure_3_146_3;5;5;1000;7000;0.647243
Structure_4_146_3;6;5;1000;7000;0.683225
Structure_5_146_3;7;5;1000;7000;0.649436
Structure_6_146_3;8;5;1000;7000;0.618078
Structure_7_146_3;9;5;1000;7000;0.586008
Structure_3_147_3;5;5;1000;7000;0.678717
Structure_4_147_3;6;5;1000;7000;0.711733
Structure_5_147_3;7;5;1000;7000;0.677598
Structure_6_147_3;8;5;1000;7000;0.646258
Structure_7_147_3;9;5;1000;7000;0.612733
Structure_3_148_3;5;5;1000;7000;0.639049
Structure_4_148_3;6;5;1000;7000;0.671084
Structure_5_148_3;7;5;1000;7000;0.637488
Structure_6_148_3;8;5;1000;7000;0.631752
Structure_7_148_3;9;5;1000;7000;0.616199
Structure_3_149_3;5;5;1000;9000;0.323968
Structure_4_149_3;6;5;1000;7000;0.593823
Structure_5_149_3;7;5;1000;7000;0.559823
Structure_6_149_3;8;5;1000;7000;0.609285
Structure_7_149_3;9;5;1000;7000;0.575805
Structure_3_150_3;5;5;1000;9000;0.384888
Structure_4_150_3;6;5;1000;9000;0.297542
Structure_5_150_3;7;5;1000;9000;0.543983
Structure_6_150_3;8;5;1000;9000;0.515762
Structure_7_150_3;9;5;1000;9000;0.482951
Structure_3_151_3;5;5;1000;7000;0.63856
Structure_4_151_3;6;5;1000;7000;0.602124
Structure_5_151_3;7;5;1000;7000;0.672541
Structure_6_151_3;8;5;1000;7000;0.641986
Structure_7_151_3;9;5;1000;7000;0.610916
Structure_3_152_3;5;5;1000;7000;0.609841
Structure_4_152_3;6;5;1000;7000;0.677905
Structure_5_152_3;7;5;1000;7000;0.644527
Structure_6_152_3;8;5;1000;7000;0.613795
Structure_7_152_3;9;5;1000;7000;0.579985
Structure_3_153_3;5;5;1000;7000;0.612672
Structure_4_153_3;6;5;1000;7000;0.552137
Structure_5_153_3;7;5;1000;7000;0.514984
Structure_6_153_3;8;5;1000;7000;0.55286
Structure_7_153_3;9;5;1000;7000;0.519502
Structure_3_154_3;5;5;1000;7000;0.679255
Structure_4_154_3;6;5;1000;7000;0.67165
Structure_5_154_3;7;5;1000;7000;0.638064
Structure_6_154_3;8;5;1000;7000;0.61475
Structure_7_154_3;9;5;1000;7000;0.592744
Structure_3_155_3;5;5;1000;9000;0.331286
Structure_4_155_3;6;5;1000;6000;0.71911
Structure_5_155_3;7;5;1000;6000;0.684105
Structure_6_155_3;8;5;1000;6000;0.650529
Structure_7_155_3;9;5;1000;6000;0.617221
Structure_3_156_3;5;5;1000;9000;0.26423
Structure_4_156_3;6;5;1000;9000;0.277889
Structure_5_156_3;7;5;1000;9000;0.200556
Structure_6_156_3;8;5;1000;9000;0.12246
Structure_7_156_3;9;5;1000;9000;0.050602
Structure_3_157_3;5;5;1000;7000;0.686712
Structure_4_157_3;6;5;1000;7000;0.654123
Structure_5_157_3;7;5;1000;7000;0.620575
Structure_6_157_3;8;5;1000;7000;0.61152
Structure_7_157_3;9;5;1000;7000;0.57856
Structure_3_158_3;5;5;2000;7000;0.721765
Structure_4_158_3;6;5;1000;7000;0.704081
Structure_5_158_3;7;5;1000;5000;0.719482
Structure_6_158_3;8;5;1000;5000;0.685804
Structure_7_158_3;9;5;1000;5000;0.651829
Structure_3_159_3;5;5;2000;7000;0.739737
Structure_4_159_3;6;5;1000;7000;0.709029
Structure_5_159_3;7;5;1000;7000;0.675076
Structure_6_159_3;8;5;1000;7000;0.643321
Structure_7_159_3;9;5;1000;7000;0.610643
Structure_3_160_3;5;5;2000;6000;0.753247
Structure_4_160_3;6;5;1000;6000;0.735046
Structure_5_160_3;7;5;1000;6000;0.717529
Structure_6_160_3;8;5;1000;4000;0.712529
Structure_7_160_3;9;5;1000;4000;0.679081
Structure_3_161_3;5;5;1000;6000;0.741341
Structure_4_161_3;6;5;1000;6000;0.70842
Structure_5_161_3;7;5;1000;6000;0.677318
Structure_6_161_3;8;5;1000;6000;0.658859
Structure_7_161_3;9;5;1000;6000;0.625324
Structure_3_162_3;5;5;1000;10000;0.324837
Structure_4_162_3;6;5;1000;7000;0.710551
Structure_5_162_3;7;5;1000;5000;0.71505
Structure_6_162_3;8;5;1000;5000;0.681434
Structure_7_162_3;9;5;1000;5000;0.668775
Structure_3_163_3;5;5;1000;10000;0.164609
Structure_4_163_3;6;5;1000;10000;0.307287
Structure_5_163_3;7;5;1000;10000;0.197321
Structure_6_163_3;8;5;1000;10000;0.107179
Structure_7_163_3;9;5;1000;10000;0.034787
Structure_3_164_3;5;5;1000;8000;0.400056
Structure_4_164_3;6;5;1000;8000;0.334353
Structure_5_164_3;7;5;1000;8000;0.577498
Structure_6_164_3;8;5;1000;8000;0.545331
Structure_7_164_3;9;5;1000;8000;0.51696
Structure_3_165_3;5;5;1000;11000;0.16272
Structure_4_165_3;6;5;1000;7000;0.670599
Structure_5_165_3;7;5;1000;7000;0.661873
Structure_6_165_3;8;5;1000;7000;0.632914
Structure_7_165_3;9;5;1000;7000;0.613841
Structure_3_166_3;5;5;1000;11000;0.165615
Structure_4_166_3;6;5;1000;11000;0.360549
Structure_5_166_3;7;5;1000;11000;0.34389
Structure_6_166_3;8;5;1000;11000;0.342057
Structure_7_166_3;9;5;1000;11000;0.312234
Structure_3_167_3;5;5;1000;9000;0.472383
Structure_4_167_3;6;5;1000;8000;0.34906
Structure_5_167_3;7;5;1000;7000;0.666249
Structure_6_167_3;8;5;1000;7000;0.635218
Structure_7_167_3;9;5;1000;7000;0.601891
Structure_3_168_3;5;5;2000;9000;0.279839
Structure_4_168_3;6;5;2000;9000;0.268959
Structure_5_168_3;7;5;1000;9000;0.186421
Structure_6_168_3;8;5;1000;9000;0.114981
Structure_7_168_3;9;5;1000;9000;0.048754
Structure_3_169_3;5;5;1000;7000;0.719283
Structure_4_169_3;6;5;1000;7000;0.687511
Structure_5_169_3;7;5;1000;7000;0.679587
Structure_6_169_3;8;5;1000;7000;0.646458
Structure_7_169_3;9;5;1000;7000;0.614063
Structure_3_170_3;5;5;1000;6000;0.737035
Structure_4_170_3;6;5;1000;6000;0.719762
Structure_5_170_3;7;5;1000;6000;0.702371
Structure_6_170_3;8;5;1000;5000;0.687733
Structure_7_170_3;9;5;1000;5000;0.655771
Structure_3_171_3;5;5;1000;9000;0.479431
Structure_4_171_3;6;5;1000;7000;0.63612
Structure_5_171_3;7;5;1000;7000;0.617214
Structure_6_171_3;8;5;1000;6000;0.64255
Structure_7_171_3;9;5;1000;6000;0.609591
Structure_3_172_3;5;5;1000;9000;0.277048
Structure_4_172_3;6;5;1000;9000;0.430238
Structure_5_172_3;7;5;1000;9000;0.11864
Structure_6_172_3;8;5;1000;9000;0.038989
Structure_7_172_3;9;5;1000;9000;0
Structure_3_173_3;5;5;2000;7000;0.686142
Structure_4_173_3;6;5;1000;7000;0.652232
Structure_5_173_3;7;5;1000;7000;0.618955
Structure_6_173_3;8;5;1000;7000;0.584888
Structure_7_173_3;9;5;1000;7000;0.606732
Structure_3_174_3;5;5;1000;7000;0.6832
Structure_4_174_3;6;5;1000;7000;0.665735
Structure_5_174_3;7;5;1000;7000;0.646213
Structure_6_174_3;8;5;1000;6000;0.640545
Structure_7_174_3;9;5;1000;6000;0.624639
Structure_3_175_3;5;5;1000;7000;0.632174
Structure_4_175_3;6;5;1000;7000;0.682856
Structure_5_175_3;7;5;1000;7000;0.653307
Structure_6_175_3;8;5;1000;7000;0.642963
Structure_7_175_3;9;5;1000;7000;0.62178
Structure_3_176_3;5;5;1000;10000;0.228417
Structure_4_176_3;6;5;1000;10000;0.174555
Structure_5_176_3;7;5;1000;7000;0.593019
Structure_6_176_3;8;5;1000;7000;0.574919
Structure_7_176_3;9;5;1000;7000;0.532624
Structure_3_177_3;5;5;1000;10000;0.232498
Structure_4_177_3;6;5;1000;10000;0.229196
Structure_5_177_3;7;5;1000;10000;0.205237
Structure_6_177_3;8;5;1000;10000;0.144001
Structure_7_177_3;9;5;1000;10000;0.083095
Structure_3_178_3;5;5;1000;7000;0.656433
Structure_4_178_3;6;5;1000;7000;0.639072
Structure_5_178_3;7;5;1000;7000;0.638933
Structure_6_178_3;8;5;1000;7000;0.604194
Structure_7_178_3;9;5;1000;7000;0.580378
Structure_3_179_3;5;5;1000;10000;0.293337
Structure_4_179_3;6;5;1000;8000;0.620319
Structure_5_179_3;7;5;1000;8000;0.602608
Structure_6_179_3;8;5;1000;6000;0.649813
Structure_7_179_3;9;5;1000;6000;0.630392
Structure_3_180_3;5;5;1000;10000;0.232355
Structure_4_180_3;6;5;1000;10000;0.149298
Structure_5_180_3;7;5;1000;10000;0.132692
Structure_6_180_3;8;5;1000;10000;0.107291
Structure_7_180_3;9;5;1000;10000;0.025116
Structure_3_181_3;5;5;1000;8000;0.397113
Structure_4_181_3;6;5;1000;8000;0.353845
Structure_5_181_3;7;5;1000;8000;0.629681
Structure_6_181_3;8;5;1000;8000;0.596329
Structure_7_181_3;9;5;1000;8000;0.56733
Structure_3_182_3;5;5;2000;8000;0.406706
Structure_4_182_3;6;5;2000;8000;0.654935
Structure_5_182_3;7;5;1000;8000;0.622768
Structure_6_182_3;8;5;1000;8000;0.588923
Structure_7_182_3;9;5;1000;8000;0.551488
Structure_3_183_3;5;5;1000;10000;0.237089
Structure_4_183_3;6;5;1000;10000;0.195474
Structure_5_183_3;7;5;1000;7000;0.604958
Structure_6_183_3;8;5;1000;7000;0.571475
Structure_7_183_3;9;5;1000;7000;0.538672
Structure_3_184_3;5;5;1000;10000;0
Structure_4_184_3;6;5;1000;10000;0
Structure_5_184_3;7;5;1000;10000;0.460433
Structure_6_184_3;8;5;1000;10000;0.190547
Structure_7_184_3;9;5;1000;10000;0.040004
Structure_3_185_3;5;5;1000;11000;0
Structure_4_185_3;6;5;1000;10000;0
Structure_5_185_3;7;5;1000;10000;0
Structure_6_185_3;8;5;1000;10000;0
Structure_7_185_3;9;5;1000;10000;0
Structure_3_186_3;5;5;1000;11000;0.3506
Structure_4_186_3;6;5;1000;11000;0.111133
Structure_5_186_3;7;5;1000;11000;0.040336
Structure_6_186_3;8;5;1000;11000;0.049038
Structure_7_186_3;9;5;1000;11000;0
Structure_3_187_3;5;5;1000;6000;0.703695
Structure_4_187_3;6;5;1000;6000;0.702512
Structure_5_187_3;7;5;1000;6000;0.69758
Structure_6_187_3;8;5;1000;6000;0.664677
Structure_7_187_3;9;5;1000;6000;0.631337
Structure_3_188_3;5;5;1000;8000;0.637291
Structure_4_188_3;6;5;1000;7000;0.671799
Structure_5_188_3;7;5;1000;7000;0.652955
Structure_6_188_3;8;5;1000;7000;0.635468
Structure_7_188_3;9;5;1000;7000;0.617545
Structure_3_189_3;5;5;1000;8000;0.670079
Structure_4_189_3;6;5;1000;8000;0.663417
Structure_5_189_3;7;5;1000;8000;0.637031
Structure_6_189_3;8;5;1000;8000;0.603373
Structure_7_189_3;9;5;1000;8000;0.570569
Structure_3_190_3;5;5;1000;9000;0.346784
Structure_4_190_3;6;5;1000;6000;0.734683
Structure_5_190_3;7;5;1000;6000;0.716632
Structure_6_190_3;8;5;1000;5000;0.688302
Structure_7_190_3;9;5;1000;5000;0.662108
Structure_3_191_3;5;5;1000;9000;0.081436
Structure_4_191_3;6;5;1000;9000;0
Structure_5_191_3;7;5;1000;9000;0
Structure_6_191_3;8;5;1000;9000;0.069752
Structure_7_191_3;9;5;1000;9000;0.00542
Structure_3_192_3;5;5;1000;9000;0.079267
Structure_4_192_3;6;5;1000;9000;0.179368
Structure_5_192_3;7;5;1000;9000;0.456105
Structure_6_192_3;8;5;1000;9000;0.102261
Structure_7_192_3;9;5;1000;9000;0.03746
Structure_3_193_3;5;5;1000;9000;0.474315
Structure_4_193_3;6;5;1000;9000;0.445927
Structure_5_193_3;7;5;1000;9000;0.200051
Structure_6_193_3;8;5;1000;9000;0.162596
Structure_7_193_3;9;5;1000;9000;0.052756
Structure_3_194_3;5;5;1000;8000;0.637962
Structure_4_194_3;6;5;1000;8000;0.618927
Structure_5_194_3;7;5;1000;7000;0.654676
Structure_6_194_3;8;5;1000;6000;0.659639
Structure_7_194_3;9;5;1000;6000;0.634567
Structure_3_195_3;5;5;1000;8000;0.650699
Structure_4_195_3;6;5;1000;8000;0.619206
Structure_5_195_3;7;5;1000;8000;0.625598
Structure_6_195_3;8;5;1000;8000;0.60549
Structure_7_195_3;9;5;1000;8000;0.571936
Structure_3_196_3;5;5;1000;9000;0.498966
Structure_4_196_3;6;5;1000;9000;0.480843
Structure_5_196_3;7;5;1000;8000;0.606484
Structure_6_196_3;8;5;1000;6000;0.654611
Structure_7_196_3;9;5;1000;6000;0.643276
Structure_3_197_3;5;5;1000;9000;0.47665
Structure_4_197_3;6;5;1000;9000;0.234787
Structure_5_197_3;7;5;1000;9000;0.150723
Structure_6_197_3;8;5;1000;9000;0.09758
Structure_7_197_3;9;5;1000;9000;0.01636
Structure_3_198_3;5;5;1000;9000;0.38756
Structure_4_198_3;6;5;1000;7000;0.664871
Structure_5_198_3;7;5;1000;6000;0.658667
Structure_6_198_3;8;5;1000;6000;0.624784
Structure_7_198_3;9;5;1000;6000;0.591385
Structure_3_199_3;5;5;1000;9000;0.384319
Structure_4_199_3;6;5;1000;9000;0.502074
Structure_5_199_3;7;5;1000;9000;0.495899
Structure_6_199_3;8;5;1000;9000;0.53221
Structure_7_199_3;9;5;1000;9000;0.499271
Structure_3_200_3;5;5;1000;8000;0.638646
Structure_4_200_3;6;5;1000;8000;0.621041
Structure_5_200_3;7;5;1000;8000;0.603429
Structure_6_200_3;8;5;1000;7000;0.637491
Structure_7_200_3;9;5;1000;6000;0.589574
Structure_3_0_4;5;6;1000;7000;0.616801
Structure_4_0_4;6;6;1000;7000;0.651515
Structure_5_0_4;7;6;1000;7000;0.615643
Structure_6_0_4;8;6;1000;7000;0.617157
Structure_7_0_4;9;6;1000;7000;0.58057
Structure_3_1_4;5;6;1000;7000;0.677803
Structure_4_1_4;6;6;1000;6000;0.703453
Structure_5_1_4;7;6;1000;6000;0.672811
Structure_6_1_4;8;6;1000;6000;0.660417
Structure_7_1_4;9;6;1000;6000;0.623952
Structure_3_2_4;5;6;1000;12000;0.001555
Structure_4_2_4;6;6;1000;10000;0.218726
Structure_5_2_4;7;6;1000;6000;0.680206
Structure_6_2_4;8;6;1000;6000;0.65771
Structure_7_2_4;9;6;1000;6000;0.635915
Structure_3_3_4;5;6;1000;10000;0.487725
Structure_4_3_4;6;6;1000;10000;0.245547
Structure_5_3_4;7;6;1000;10000;0.172097
Structure_6_3_4;8;6;1000;10000;0.086833
Structure_7_3_4;9;6;1000;10000;0.024192
Structure_3_4_4;5;6;1000;10000;0.151585
Structure_4_4_4;6;6;1000;8000;0.561849
Structure_5_4_4;7;6;1000;7000;0.612504
Structure_6_4_4;8;6;1000;7000;0.591682
Structure_7_4_4;9;6;1000;5000;0.626284
Structure_3_5_4;5;6;1000;8000;0.59621
Structure_4_5_4;6;6;1000;8000;0.56101
Structure_5_5_4;7;6;1000;8000;0.524551
Structure_6_5_4;8;6;1000;8000;0.511108
Structure_7_5_4;9;6;1000;8000;0.47379
Structure_3_6_4;5;6;1000;8000;0.637127
Structure_4_6_4;6;6;1000;6000;0.699055
Structure_5_6_4;7;6;1000;5000;0.7045
Structure_6_6_4;8;6;1000;5000;0.667671
Structure_7_6_4;9;6;1000;5000;0.630835
Structure_3_7_4;5;6;1000;8000;0.57355
Structure_4_7_4;6;6;1000;6000;0.715047
Structure_5_7_4;7;6;1000;6000;0.677744
Structure_6_7_4;8;6;1000;6000;0.640776
Structure_7_7_4;9;6;1000;6000;0.605355
Structure_3_8_4;5;6;1000;8000;0.596531
Structure_4_8_4;6;6;1000;8000;0.574354
Structure_5_8_4;7;6;1000;7000;0.65376
Structure_6_8_4;8;6;1000;7000;0.632813
Structure_7_8_4;9;6;1000;7000;0.611812
Structure_3_9_4;5;6;1000;8000;0.3865
Structure_4_9_4;6;6;1000;8000;0.555807
Structure_5_9_4;7;6;1000;8000;0.524845
Structure_6_9_4;8;6;1000;8000;0.511278
Structure_7_9_4;9;6;1000;8000;0.479296
Structure_3_10_4;5;6;1000;6000;0.714382
Structure_4_10_4;6;6;1000;6000;0.693902
Structure_5_10_4;7;6;1000;6000;0.672604
Structure_6_10_4;8;6;1000;6000;0.651396
Structure_7_10_4;9;6;1000;5000;0.628531
Structure_3_11_4;5;6;1000;8000;0.572076
Structure_4_11_4;6;6;1000;8000;0.542653
Structure_5_11_4;7;6;1000;8000;0.520908
Structure_6_11_4;8;6;1000;6000;0.637131
Structure_7_11_4;9;6;1000;6000;0.607792
Structure_3_12_4;5;6;1000;8000;0.595838
Structure_4_12_4;6;6;1000;8000;0.560935
Structure_5_12_4;7;6;1000;8000;0.525713
Structure_6_12_4;8;6;1000;8000;0.49982
Structure_7_12_4;9;6;1000;8000;0.462787
Structure_3_13_4;5;6;1000;6000;0.723259
Structure_4_13_4;6;6;1000;6000;0.702361
Structure_5_13_4;7;6;1000;6000;0.676255
Structure_6_13_4;8;6;1000;6000;0.655615
Structure_7_13_4;9;6;1000;5000;0.610624
Structure_3_14_4;5;6;1000;8000;0.626296
Structure_4_14_4;6;6;1000;8000;0.605294
Structure_5_14_4;7;6;1000;7000;0.632633
Structure_6_14_4;8;6;1000;6000;0.639032
Structure_7_14_4;9;6;1000;6000;0.61843
Structure_3_15_4;5;6;1000;8000;0.616164
Structure_4_15_4;6;6;1000;8000;0.624668
Structure_5_15_4;7;6;1000;8000;0.590566
Structure_6_15_4;8;6;1000;8000;0.553821
Structure_7_15_4;9;6;1000;8000;0.520103
Structure_3_16_4;5;6;1000;6000;0.710367
Structure_4_16_4;6;6;1000;5000;0.722926
Structure_5_16_4;7;6;1000;5000;0.701439
Structure_6_16_4;8;6;1000;5000;0.686523
Structure_7_16_4;9;6;1000;5000;0.630615
Structure_3_17_4;5;6;1000;6000;0.702783
